block_id,trip_id,trip_headsign,departure_time,arrival_time
brant001,20171021-15-15241,15 - Brantford Term,11:59:00,12:54:00
brant001,20171021-15-15610,15 - Aldershot GO,13:51:00,14:46:00
brant001,20171021-18-18411,18 - Hamilton GO,14:59:00,15:16:00
brant001,20171021-18-18650,18 - Aldershot GO,15:31:00,15:46:00
brant001,20171021-15-15491,15 - Brantford Term,15:59:00,16:54:00
brant002,20171021-15-15340,15 - Aldershot GO,07:56:00,08:46:00
brant002,20171021-18-18131,18 - Hamilton GO,08:59:00,09:14:00
brant002,20171021-18-18400,18 - Aldershot GO,09:31:00,09:46:00
brant002,20171021-15-15171,15 - Brantford Term,09:59:00,10:49:00
brant002,20171021-15-15530,15 - Aldershot GO,11:51:00,12:46:00
brant002,20171021-18-18281,18 - Hamilton GO,12:59:00,13:16:00
brant002,20171021-18-18570,18 - Aldershot GO,13:31:00,13:46:00
brant002,20171021-15-15331,15 - Brantford Term,13:59:00,14:54:00
brant003,20171021-15-15690,15 - Aldershot GO,15:51:00,16:46:00
brant003,20171021-18-18541,18 - Hamilton GO,16:59:00,17:16:00
brant003,20171021-18-18730,18 - Aldershot GO,17:31:00,17:46:00
brant003,20171021-15-15601,15 - Brantford Term,17:59:00,18:54:00
brant003,20171021-15-15840,15 - Aldershot GO,19:56:00,20:46:00
brant003,20171021-18-18841,18 - Hamilton GO,20:59:00,21:16:00
brant003,20171021-18-18870,18 - Aldershot GO,21:31:00,21:46:00
brant003,20171021-15-15871,15 - Brantford Term,21:59:00,22:49:00
brant004,20171021-15-15770,15 - Aldershot GO,17:51:00,18:46:00
brant004,20171021-18-18721,18 - Hamilton GO,18:59:00,19:16:00
brant004,20171021-18-18810,18 - Aldershot GO,19:31:00,19:46:00
brant004,20171021-15-15781,15 - Brantford Term,19:59:00,20:54:00
brant004,20171021-15-15900,15 - Aldershot GO,21:56:00,22:46:00
brant004,20171021-18-18901,18 - Hamilton GO,22:59:00,23:14:00
brant004,20171021-18-18930,18 - Aldershot GO,23:31:00,23:46:00
brant004,20171021-15-15931,15 - Brantford Term,23:59:00,24:49:00
bvrtn001,20171021-81-81241,81 - Whitby GO,08:57:00,10:32:00
bvrtn001,20171021-81-81320,81 - Beaverton,11:11:00,12:46:00
bvrtn002,20171021-81-81381,81 - Whitby GO,12:27:00,14:02:00
bvrtn002,20171021-81-81460,81 - Beaverton,14:41:00,16:16:00
bvrtn003,20171021-81-81511,81 - Whitby GO,15:27:00,17:02:00
bvrtn003,20171021-81-81660,81 - Beaverton,18:11:00,19:46:00
bvrtn004,20171021-81-81701,81 - Whitby GO,19:02:00,20:32:00
bvrtn004,20171021-81-81780,81 - Beaverton,21:11:00,22:41:00
DDL21001,20171021-29-29190,29 - Square One,06:40:00,07:55:00
DDL21001,20171021-29-29211,29 - Guelph Central GO,08:25:00,09:40:00
DDL21001,20171021-29-29360,29 - Square One,10:35:00,11:55:00
DDL21001,20171021-29-29371,29 - Guelph Central GO,12:25:00,13:40:00
DDL21001,20171021-29-29540,29 - Square One,14:35:00,15:55:00
DDL21001,20171021-29-29561,29 - Guelph Central GO,16:25:00,17:40:00
DDL21001,20171021-29-29740,29 - Square One,18:40:00,19:55:00
DDL21001,20171021-29-29751,29 - Guelph Central GO,20:25:00,21:40:00
DDL21001,20171021-29-29880,29 - Square One,22:40:00,23:55:00
DDL21001,20171021-29-29891,29 - Guelph Central GO,24:25:00,25:40:00
DDL21002,20171021-29-29240,29 - Square One,07:40:00,08:55:00
DDL21002,20171021-29-29251,29 - Guelph Central GO,09:25:00,10:40:00
DDL21002,20171021-29-29400,29 - Square One,11:35:00,12:55:00
DDL21002,20171021-29-29411,29 - Guelph Central GO,13:25:00,14:40:00
DDL21003,20171021-29-29280,29 - Square One,08:40:00,09:55:00
DDL21003,20171021-29-29291,29 - Guelph Central GO,10:25:00,11:40:00
DDL21003,20171021-29-29440,29 - Square One,12:35:00,13:55:00
DDL21003,20171021-29-29451,29 - Guelph Central GO,14:25:00,15:40:00
DDL21004,20171021-29-29320,29 - Square One,09:35:00,10:55:00
DDL21004,20171021-29-29331,29 - Guelph Central GO,11:25:00,12:40:00
DDL21004,20171021-29-29480,29 - Square One,13:35:00,14:55:00
DDL21004,20171021-29-29501,29 - Guelph Central GO,15:25:00,16:40:00
DDL21006,20171021-29-29600,29 - Square One,15:35:00,16:55:00
DDL21006,20171021-29-29621,29 - Guelph Central GO,17:25:00,18:40:00
DDL21006,20171021-29-29780,29 - Square One,19:40:00,20:55:00
DDL21006,20171021-29-29791,29 - Guelph Central GO,21:25:00,22:40:00
DDL21007,20171021-29-29660,29 - Square One,16:35:00,17:55:00
DDL21007,20171021-29-29671,29 - Guelph Central GO,18:25:00,19:40:00
DDL21007,20171021-29-29820,29 - Square One,20:40:00,21:55:00
DDL21007,20171021-29-29831,29 - Guelph Central GO,22:25:00,23:40:00
DDL21008,20171021-29-29700,29 - Square One,17:35:00,18:55:00
DDL21008,20171021-29-29711,29 - Guelph Central GO,19:25:00,20:40:00
DDL21008,20171021-29-29850,29 - Square One,21:40:00,22:55:00
DDL21008,20171021-29-29861,29 - Guelph Central GO,23:25:00,24:40:00
DDL91001,20171021-90-90091,90 - Oshawa GO,06:36:00,07:26:00
DDL91001,20171021-90-90280,90 - Newcastle,08:16:00,09:01:00
DDL91001,20171021-90-90171,90 - Oshawa GO,09:36:00,10:26:00
DDL91001,20171021-90-90480,90 - Newcastle,11:16:00,12:06:00
DDL91001,20171021-90-90281,90 - Oshawa GO,12:36:00,13:26:00
DDL91002,20171021-96-96100,96B - Finch Terminal,06:30:00,07:30:00
DDL91002,20171021-96-96191,96B - Oshawa GO,08:05:00,09:05:00
DDL91002,20171021-96-96260,96B - Finch Terminal,09:30:00,10:30:00
DDL91002,20171021-96-96321,96B - Oshawa GO,11:05:00,12:05:00
DDL91002,20171021-96-96380,96B - Finch Terminal,12:30:00,13:40:00
DDL91002,20171021-96-96441,96B - Oshawa GO,14:05:00,15:05:00
DDL91003,20171021-90-90121,90 - Oshawa GO,07:36:00,08:26:00
DDL91003,20171021-90-90380,90 - Newcastle,09:16:00,10:06:00
DDL91003,20171021-90-90201,90 - Oshawa GO,10:36:00,11:26:00
DDL91003,20171021-90-90500,90 - Newcastle,11:46:00,12:36:00
DDL91003,20171021-90-90301,90 - Oshawa GO,13:06:00,13:56:00
DDL91004,20171021-96-96160,96B - Finch Terminal,07:30:00,08:30:00
DDL91004,20171021-96-96241,96B - Oshawa GO,09:05:00,10:05:00
DDL91004,20171021-96-96300,96B - Finch Terminal,10:30:00,11:35:00
DDL91004,20171021-96-96361,96B - Oshawa GO,12:05:00,13:05:00
DDL91004,20171021-96-96420,96B - Finch Terminal,13:30:00,14:35:00
DDL91004,20171021-96-96481,96B - Oshawa GO,15:00:00,16:05:00
DDL91005,20171021-90-90131,90 - Oshawa GO,08:06:00,08:56:00
DDL91005,20171021-90-90191,90 - Oshawa GO,10:06:00,10:56:00
DDL91005,20171021-90-90261,90 - Oshawa GO,12:06:00,12:56:00
DDL91005,20171021-90-90580,90 - Newcastle,13:46:00,14:36:00
DDL91005,20171021-90-90441,90 - Oshawa GO,15:06:00,15:56:00
DDL91006,20171021-96-96220,96B - Finch Terminal,08:30:00,09:30:00
DDL91006,20171021-96-96281,96B - Oshawa GO,10:05:00,11:05:00
DDL91006,20171021-96-96340,96B - Finch Terminal,11:30:00,12:40:00
DDL91006,20171021-96-96401,96B - Oshawa GO,13:05:00,14:05:00
DDL91006,20171021-96-96510,96B - Finch Terminal,15:30:00,16:35:00
DDL91006,20171021-96-96601,96B - Oshawa GO,17:00:00,18:05:00
DDL91007,20171021-90-90151,90 - Oshawa GO,09:06:00,09:56:00
DDL91007,20171021-90-90221,90 - Oshawa GO,11:06:00,11:56:00
DDL91007,20171021-90-90520,90 - Newcastle,12:16:00,13:06:00
DDL91007,20171021-90-90321,90 - Oshawa GO,13:36:00,14:26:00
DDL91007,20171021-90-90640,90 - Newcastle,15:16:00,16:11:00
DDL91007,20171021-90-90571,90 - Oshawa GO,16:36:00,17:26:00
DDL91008,20171021-52-52420,52 - York U,10:05:00,11:25:00
DDL91008,20171021-52-52311,52 - Oshawa Terminal,11:45:00,13:05:00
DDL91008,20171021-52-52610,52 - York U,14:05:00,15:25:00
DDL91008,20171021-52-52531,52 - Oshawa Terminal,15:45:00,17:05:00
DDL91008,20171021-96-96680,96B - Finch Terminal,18:30:00,19:35:00
DDL91008,20171021-96-96741,96B - Oshawa GO,20:05:00,21:05:00
DDL91009,20171021-90-90560,90 - Newcastle,13:16:00,14:06:00
DDL91009,20171021-90-90411,90 - Oshawa GO,14:36:00,15:26:00
DDL91009,20171021-90-90660,90 - Newcastle,15:46:00,16:41:00
DDL91009,20171021-90-90611,90 - Oshawa GO,17:06:00,17:56:00
DDL91009,20171021-90-90780,90 - Newcastle,18:46:00,19:36:00
DDL91009,20171021-90-90811,90 - Oshawa GO,20:06:00,20:56:00
DDL91009,20171021-90-90870,90 - Newcastle,21:46:00,22:31:00
DDL91010,20171021-90-90600,90 - Newcastle,14:16:00,15:06:00
DDL91010,20171021-90-90491,90 - Oshawa GO,15:36:00,16:26:00
DDL91010,20171021-90-90690,90 - Newcastle,16:46:00,17:36:00
DDL91010,20171021-90-90691,90 - Oshawa GO,18:06:00,18:56:00
DDL91010,20171021-90-90810,90 - Newcastle,19:46:00,20:36:00
DDL91010,20171021-90-90851,90 - Oshawa GO,21:06:00,21:56:00
DDL91011,20171021-96-96460,96B - Finch Terminal,14:30:00,15:35:00
DDL91011,20171021-96-96541,96B - Oshawa GO,16:00:00,17:05:00
DDL91011,20171021-90-90740,90 - Newcastle,17:46:00,18:36:00
DDL91011,20171021-90-90761,90 - Oshawa GO,19:06:00,19:56:00
DDL91011,20171021-90-90840,90 - Newcastle,20:46:00,21:36:00
DDL91011,20171021-90-90900,90 - Newcastle,22:46:00,23:31:00
DDL91012,20171021-90-90620,90 - Newcastle,14:46:00,15:41:00
DDL91012,20171021-90-90511,90 - Oshawa GO,16:06:00,16:56:00
DDL91012,20171021-96-96630,96B - Finch Terminal,17:30:00,18:35:00
DDL91012,20171021-96-96701,96B - Oshawa GO,19:05:00,20:05:00
DDL91012,20171021-96-96760,96B - Finch Terminal,20:30:00,21:35:00
DDL91012,20171021-96-96821,96B - Oshawa GO,22:05:00,23:05:00
DDL91013,20171021-90-90680,90 - Newcastle,16:16:00,17:06:00
DDL91013,20171021-90-90651,90 - Oshawa GO,17:36:00,18:26:00
DDL91013,20171021-90-90800,90 - Newcastle,19:16:00,20:06:00
DDL91013,20171021-90-90841,90 - Oshawa GO,20:36:00,21:26:00
DDL91013,20171021-90-90890,90 - Newcastle,22:16:00,23:01:00
DDL91013,20171021-90-90930,90 - Newcastle,23:46:00,24:31:00
DDL91013,20171021-90-90970,90 - Newcastle,25:16:00,26:01:00
DDL91014,20171021-96-96570,96B - Finch Terminal,16:30:00,17:35:00
DDL91014,20171021-96-96661,96B - Oshawa GO,18:00:00,19:05:00
DDL91014,20171021-96-96720,96B - Finch Terminal,19:30:00,20:35:00
DDL91014,20171021-96-96781,96B - Oshawa GO,21:05:00,22:05:00
DDL91014,20171021-96-96830,96B - Finch Terminal,22:30:00,23:30:00
DDL91014,20171021-96-96881,96B - Oshawa GO,24:05:00,25:05:00
DDL91015,20171021-90-90720,90 - Newcastle,17:16:00,18:06:00
DDL91015,20171021-90-90731,90 - Oshawa GO,18:36:00,19:26:00
DDL91015,20171021-90-90830,90 - Newcastle,20:16:00,21:06:00
DDL91015,20171021-90-90871,90 - Oshawa GO,21:36:00,22:26:00
DDL91015,20171021-90-90920,90 - Newcastle,23:16:00,24:01:00
DDL91015,20171021-90-90960,90 - Newcastle,24:46:00,25:31:00
DDL92001,20171021-88-88091,88 - Oshawa GO,05:56:00,07:26:00
DDL92001,20171021-88-88280,88 - Trent U,08:16:00,09:46:00
DDL92001,20171021-88-88281,88 - Oshawa GO,10:51:00,12:26:00
DDL92001,20171021-88-88560,88 - Trent U,13:16:00,14:46:00
DDL92002,20171021-88-88171,88 - Oshawa GO,07:46:00,09:26:00
DDL92002,20171021-88-88430,88 - Trent U,10:16:00,11:46:00
DDL92002,20171021-88-88381,88 - Oshawa GO,12:51:00,14:26:00
DDL92002,20171021-88-88600,88 - Trent U,15:16:00,16:46:00
DDL92003,20171021-88-88261,88 - Oshawa GO,09:46:00,11:26:00
DDL92003,20171021-88-88480,88 - Trent U,12:16:00,13:46:00
DDL92003,20171021-88-88491,88 - Oshawa GO,15:51:00,17:26:00
DDL92003,20171021-88-88720,88 - Trent U,18:16:00,19:46:00
DDL92004,20171021-88-88411,88 - Oshawa GO,13:51:00,15:26:00
DDL92004,20171021-88-88680,88 - Trent U,16:16:00,17:46:00
DDL92004,20171021-88-88791,88 - Oshawa GO,18:51:00,20:26:00
DDL92004,20171021-88-88860,88 - Trent U,21:16:00,22:41:00
DDL92005,20171021-88-88651,88 - Oshawa GO,16:51:00,18:26:00
DDL92005,20171021-88-88800,88 - Trent U,19:16:00,20:41:00
DDL92005,20171021-88-88901,88 - Oshawa GO,22:01:00,23:26:00
DDL92005,20171021-88-88950,88 - Trent U,24:16:00,25:41:00
DDS11001,20171021-18-18090,18G - Union Station,05:30:00,06:45:00
DDS11001,20171021-16-16141,16 - Hamilton GO,07:30:00,08:25:00
DDS11001,20171021-16-16340,16 - Union Station,09:00:00,10:05:00
DDS11001,20171021-16-16261,16 - Hamilton GO,10:30:00,11:35:00
DDS11001,20171021-18-18510,18 - Aldershot GO,12:01:00,12:16:00
DDS11001,20171021-18-18261,18 - Hamilton GO,12:29:00,12:46:00
DDS11002,20171021-18-18170,18 - Aldershot GO,06:31:00,06:46:00
DDS11002,20171021-16-16250,16 - Union Station,07:30:00,08:30:00
DDS11002,20171021-16-16201,16 - Hamilton GO,09:00:00,09:55:00
DDS11002,20171021-16-16440,16 - Union Station,10:40:00,11:50:00
DDS11002,20171021-16-16331,16 - Hamilton GO,12:10:00,13:15:00
DDS11002,20171021-18-18590,18 - Aldershot GO,14:01:00,14:16:00
DDS11002,20171021-18-18371,18 - Hamilton GO,14:29:00,14:46:00
DDS11002,20171021-18-18630,18 - Aldershot GO,15:01:00,15:16:00
DDS11003,20171021-47-47220,47 - York U,06:35:00,08:10:00
DDS11003,20171021-47-47201,47 - Hamilton GO,08:30:00,10:15:00
DDS11003,20171021-16-16460,16 - Union Station,11:00:00,12:10:00
DDS11003,20171021-16-16341,16 - Hamilton GO,12:30:00,13:35:00
DDS11004,20171021-47-47240,47 - York U,07:05:00,08:40:00
DDS11004,20171021-47-47221,47 - Hamilton GO,09:00:00,10:45:00
DDS11004,20171021-16-16500,16 - Union Station,12:00:00,13:15:00
DDS11004,20171021-16-16401,16 - Hamilton GO,13:50:00,14:55:00
DDS11005,20171021-47-47260,47 - York U,07:30:00,09:10:00
DDS11005,20171021-47-47241,47 - Hamilton GO,09:30:00,11:15:00
DDS11005,20171021-47-47460,47 - York U,12:20:00,14:10:00
DDS11005,20171021-47-47441,47 - Hamilton GO,14:30:00,16:20:00
DDS11006,20171021-18-18081,18 - Hamilton GO,07:59:00,08:14:00
DDS11006,20171021-18-18340,18 - Aldershot GO,08:31:00,08:46:00
DDS11006,20171021-18-18420,18 - Aldershot GO,10:01:00,10:16:00
DDS11006,20171021-18-18470,18 - Aldershot GO,11:01:00,11:16:00
DDS11006,20171021-18-18221,18 - Hamilton GO,11:29:00,11:44:00
DDS11006,20171021-16-16510,16 - Union Station,12:20:00,13:35:00
DDS11006,20171021-16-16411,16 - Hamilton GO,14:10:00,15:15:00
DDS11007,20171021-47-47280,47 - York U,08:00:00,09:40:00
DDS11007,20171021-47-47261,47 - Hamilton GO,10:00:00,11:45:00
DDS11007,20171021-47-47480,47 - York U,12:50:00,14:40:00
DDS11007,20171021-47-47461,47 - Hamilton GO,15:00:00,16:50:00
DDS11008,20171021-16-16280,16 - Union Station,08:00:00,09:00:00
DDS11008,20171021-16-16221,16 - Hamilton GO,09:30:00,10:25:00
DDS11008,20171021-47-47420,47 - York U,11:20:00,13:10:00
DDS11008,20171021-47-47401,47 - Hamilton GO,13:30:00,15:20:00
DDS11009,20171021-16-16310,16 - Union Station,08:20:00,09:20:00
DDS11009,20171021-16-16241,16 - Hamilton GO,09:50:00,10:50:00
DDS11009,20171021-16-16470,16 - Union Station,11:20:00,12:30:00
DDS11009,20171021-16-16361,16 - Hamilton GO,12:50:00,13:55:00
DDS11009,20171021-16-16640,16 - Union Station,15:20:00,16:35:00
DDS11009,20171021-16-16571,16 - Hamilton GO,17:10:00,18:20:00
DDS11010,20171021-47-47300,47 - York U,08:25:00,10:10:00
DDS11010,20171021-47-47281,47 - Hamilton GO,10:30:00,12:15:00
DDS11010,20171021-47-47510,47 - York U,13:20:00,15:10:00
DDS11010,20171021-47-47481,47 - Hamilton GO,15:30:00,17:20:00
DDS11011,20171021-47-47320,47 - York U,08:55:00,10:40:00
DDS11011,20171021-47-47301,47 - Hamilton GO,11:00:00,12:45:00
DDS11011,20171021-16-16570,16 - Union Station,13:40:00,14:55:00
DDS11011,20171021-16-16491,16 - Hamilton GO,15:50:00,17:00:00
DDS11012,20171021-16-16380,16 - Union Station,09:40:00,10:45:00
DDS11012,20171021-16-16291,16 - Hamilton GO,11:10:00,12:15:00
DDS11012,20171021-16-16540,16 - Union Station,13:00:00,14:15:00
DDS11012,20171021-16-16431,16 - Hamilton GO,14:50:00,15:55:00
DDS11012,20171021-16-16720,16 - Union Station,17:00:00,18:20:00
DDS11012,20171021-16-16711,16 - Hamilton GO,18:50:00,19:55:00
DDS11013,20171021-16-16400,16 - Union Station,10:00:00,11:05:00
DDS11013,20171021-16-16301,16 - Hamilton GO,11:30:00,12:35:00
DDS11013,20171021-18-18550,18 - Aldershot GO,13:01:00,13:16:00
DDS11014,20171021-16-16490,16 - Union Station,11:40:00,12:50:00
DDS11014,20171021-16-16371,16 - Hamilton GO,13:10:00,14:15:00
DDS11014,20171021-40-40500,40 - Richmond Hill Ctr,15:15:00,16:50:00
DDS11014,20171021-40-40611,40 - Hamilton GO,17:15:00,18:50:00
DDS11015,20171021-18-18301,18 - Hamilton GO,13:29:00,13:46:00
DDS11015,20171021-16-16610,16 - Union Station,14:40:00,15:55:00
DDS11015,20171021-16-16531,16 - Hamilton GO,16:30:00,17:40:00
DDS11015,20171021-47-47760,47 - York U,18:20:00,20:10:00
DDS11015,20171021-47-47741,47 - Hamilton GO,20:30:00,22:15:00
DDS11016,20171021-47-47570,47 - York U,14:20:00,16:10:00
DDS11016,20171021-47-47551,47 - Hamilton GO,16:30:00,18:25:00
DDS11016,20171021-47-47930,47 - York U,19:25:00,21:10:00
DDS11016,20171021-47-47781,47 - Hamilton GO,21:30:00,23:15:00
DDS11017,20171021-47-47630,47 - York U,15:20:00,17:10:00
DDS11017,20171021-47-47611,47 - Hamilton GO,17:30:00,19:25:00
DDS11017,20171021-47-47960,47 - York U,20:25:00,22:10:00
DDS11017,20171021-47-47821,47 - Hamilton GO,22:30:00,24:15:00
DDS11018,20171021-18-18451,18 - Hamilton GO,15:29:00,15:46:00
DDS11018,20171021-18-18670,18 - Aldershot GO,16:01:00,16:16:00
DDS11018,20171021-18-18511,18 - Hamilton GO,16:29:00,16:46:00
DDS11018,20171021-16-16740,16 - Union Station,17:20:00,18:40:00
DDS11018,20171021-16-16731,16 - Hamilton GO,19:10:00,20:10:00
DDS11018,20171021-16-16860,16 - Union Station,21:00:00,22:00:00
DDS11018,20171021-16-16891,16 - Hamilton GO,22:30:00,23:30:00
DDS11019,20171021-16-16650,16 - Union Station,15:40:00,16:55:00
DDS11019,20171021-16-16601,16 - Hamilton GO,17:30:00,18:40:00
DDS11019,20171021-16-16820,16 - Union Station,19:30:00,20:35:00
DDS11019,20171021-16-16841,16 - Hamilton GO,21:00:00,22:00:00
DDS11019,20171021-16-16890,16 - Union Station,22:30:00,23:30:00
DDS11019,20171021-16-16931,16 - Hamilton GO,24:00:00,24:55:00
DDS11020,20171021-16-16660,16 - Union Station,16:00:00,17:15:00
DDS11020,20171021-16-16631,16 - Hamilton GO,17:50:00,19:00:00
DDS11020,20171021-16-16840,16 - Union Station,20:00:00,21:00:00
DDS11020,20171021-16-16861,16 - Hamilton GO,21:30:00,22:30:00
DDS11020,20171021-16-16900,16 - Union Station,23:00:00,24:00:00
DDS11020,20171021-16-16941,16 - Hamilton GO,24:30:00,25:25:00
DDS11021,20171021-16-16680,16 - Union Station,16:20:00,17:35:00
DDS11021,20171021-16-16651,16 - Hamilton GO,18:10:00,19:20:00
DDS11021,20171021-18-18820,18 - Aldershot GO,20:01:00,20:16:00
DDS11021,20171021-18-18801,18 - Hamilton GO,20:29:00,20:46:00
DDS11021,20171021-18-18860,18 - Aldershot GO,21:01:00,21:16:00
DDS11021,20171021-18-18851,18 - Hamilton GO,21:29:00,21:44:00
DDS11021,20171021-18-18880,18 - Aldershot GO,22:01:00,22:16:00
DDS11021,20171021-18-18881,18 - Hamilton GO,22:29:00,22:44:00
DDS11021,20171021-18-18911,18 - Hamilton GO,23:29:00,23:44:00
DDS11021,20171021-18-18941,18 - Hamilton GO,24:29:00,24:44:00
DDS11022,20171021-18-18690,18 - Aldershot GO,16:31:00,16:46:00
DDS11022,20171021-18-18641,18 - Hamilton GO,17:59:00,18:16:00
DDS11022,20171021-16-16790,16 - Union Station,18:40:00,19:50:00
DDS11022,20171021-16-16801,16 - Hamilton GO,20:10:00,21:10:00
DDS11022,20171021-16-16880,16 - Union Station,22:00:00,23:00:00
DDS11022,20171021-16-16921,16 - Hamilton GO,23:30:00,24:25:00
DDS11023,20171021-16-16750,16 - Union Station,17:40:00,19:00:00
DDS11023,20171021-16-16771,16 - Hamilton GO,19:30:00,20:30:00
DDS11024,20171021-16-16760,16 - Union Station,18:00:00,19:15:00
DDS11024,20171021-16-16781,16 - Hamilton GO,19:50:00,20:50:00
DDS11024,20171021-16-16870,16 - Union Station,21:30:00,22:30:00
DDS11024,20171021-16-16901,16 - Hamilton GO,23:00:00,23:55:00
DDS11024,20171021-16-16940,16 - Union Station,24:30:00,25:30:00
DDS11024,20171021-18-18995,18C - Hamilton GO,26:00:00,27:30:00
DDS11025,20171021-16-16800,16 - Union Station,19:00:00,20:10:00
DDS11025,20171021-16-16821,16 - Hamilton GO,20:30:00,21:30:00
DDS11026,20171021-18-18790,18 - Aldershot GO,19:01:00,19:16:00
DDS11026,20171021-18-18751,18 - Hamilton GO,19:29:00,19:46:00
DDS11026,20171021-16-16850,16 - Union Station,20:30:00,21:30:00
DDS11026,20171021-16-16881,16 - Hamilton GO,22:00:00,23:00:00
DDS11026,20171021-16-16920,16 - Union Station,23:30:00,24:30:00
DDS11026,20171021-18-18991,18F - Hamilton GO,25:30:00,26:50:00
DDS11027,20171021-40-40750,40 - Richmond Hill Ctr,20:20:00,21:50:00
DDS11027,20171021-40-40831,40 - Hamilton GO,22:15:00,23:50:00
DDS11027,20171021-40-40890,40 - Richmond Hill Ctr,24:20:00,25:45:00
DDS11027,20171021-40-40951,40 - Hamilton GO,26:15:00,27:45:00
DDS12001,20171021-12-12130,12 - Burlington Carpool,05:22:00,07:02:00
DDS12001,20171021-12-12181,12 - Niagara Falls,07:34:00,09:24:00
DDS12001,20171021-12-12360,12 - Burlington Carpool,10:12:00,12:02:00
DDS12001,20171021-12-12391,12 - Niagara Falls,12:34:00,14:34:00
DDS12002,20171021-12-12190,12 - Burlington Carpool,06:22:00,08:02:00
DDS12002,20171021-12-12231,12 - Niagara Falls,08:34:00,10:29:00
DDS12002,20171021-12-12400,12 - Burlington Carpool,11:07:00,13:02:00
DDS12002,20171021-12-12421,12 - Niagara Falls,13:34:00,15:34:00
DDS12003,20171021-12-12230,12 - Burlington Carpool,07:22:00,09:02:00
DDS12003,20171021-12-12261,12 - Niagara Falls,09:34:00,11:34:00
DDS12004,20171021-12-12270,12 - Burlington Carpool,08:17:00,10:02:00
DDS12004,20171021-12-12301,12 - Niagara Falls,10:34:00,12:34:00
DDS12005,20171021-12-12320,12 - Burlington Carpool,09:17:00,11:02:00
DDS12005,20171021-12-12351,12 - Niagara Falls,11:34:00,13:34:00
DDS12006,20171021-12-12440,12 - Burlington Carpool,12:07:00,14:02:00
DDS12006,20171021-12-12461,12 - Niagara Falls,14:34:00,16:34:00
DDS12006,20171021-12-12700,12 - Burlington Carpool,17:02:00,19:02:00
DDS12006,20171021-12-12721,12 - Niagara Falls,19:34:00,21:24:00
DDS12007,20171021-12-12480,12 - Burlington Carpool,13:07:00,15:02:00
DDS12007,20171021-12-12521,12 - Niagara Falls,15:34:00,17:34:00
DDS12007,20171021-12-12740,12 - Burlington Carpool,18:07:00,20:02:00
DDS12007,20171021-12-12781,12 - Niagara Falls,20:34:00,22:24:00
DDS12008,20171021-12-12530,12 - Burlington Carpool,14:07:00,16:02:00
DDS12008,20171021-12-12601,12 - Niagara Falls,16:34:00,18:34:00
DDS12008,20171021-12-12780,12 - Burlington Carpool,19:12:00,21:02:00
DDS12008,20171021-12-12811,12 - Niagara Falls,21:34:00,23:24:00
DDS12009,20171021-12-12590,12 - Burlington Carpool,15:07:00,17:02:00
DDS12009,20171021-12-12641,12 - Niagara Falls,17:34:00,19:34:00
DDS12009,20171021-12-12810,12 - Burlington Carpool,20:17:00,22:02:00
DDS12009,20171021-12-12841,12 - Niagara Falls,22:34:00,24:24:00
DDS12010,20171021-12-12650,12 - Burlington Carpool,16:07:00,18:02:00
DDS12010,20171021-12-12671,12 - Niagara Falls,18:34:00,20:29:00
DDS12010,20171021-12-12850,12 - Burlington Carpool,21:22:00,23:02:00
DDS12010,20171021-12-12871,12 - Niagara Falls,23:34:00,25:24:00
DDS23001,20171021-25-25110,25 - Square One,04:55:00,06:40:00
DDS23001,20171021-25-25151,25 - U of Waterloo,07:10:00,08:55:00
DDS23001,20171021-25-25350,25 - Square One,09:50:00,11:40:00
DDS23001,20171021-25-25361,25 - U of Waterloo,12:10:00,14:05:00
DDS23002,20171021-25-25230,25 - Square One,06:55:00,08:40:00
DDS23002,20171021-25-25241,25 - U of Waterloo,09:10:00,11:00:00
DDS23002,20171021-25-25430,25 - Square One,11:50:00,13:40:00
DDS23002,20171021-25-25441,25 - U of Waterloo,14:10:00,16:05:00
DDS23003,20171021-25-25352,25C - Square One,09:50:00,11:00:00
DDS23003,20171021-25-25472,25C - Square One,12:50:00,14:00:00
DDS23003,20171021-25-25642,25C - Square One,15:50:00,17:00:00
DDS23003,20171021-25-25683,25C - U of Waterloo,18:40:00,19:50:00
DDS23004,20171021-25-25520,25 - Square One,13:50:00,15:40:00
DDS23004,20171021-25-25551,25 - U of Waterloo,16:10:00,18:05:00
DDS23004,20171021-25-25770,25 - Square One,18:50:00,20:40:00
DDS23004,20171021-25-25781,25 - U of Waterloo,21:10:00,22:55:00
DDS23005,20171021-25-25580,25 - Square One,14:50:00,16:40:00
DDS23005,20171021-25-25611,25 - U of Waterloo,17:10:00,19:05:00
DDS23005,20171021-25-25810,25 - Square One,19:50:00,21:40:00
DDS23005,20171021-25-25841,25 - U of Waterloo,22:10:00,23:55:00
DDS23006,20171021-25-25640,25 - Square One,15:50:00,17:40:00
DDS23006,20171021-25-25661,25 - U of Waterloo,18:10:00,20:05:00
DDS23006,20171021-25-25840,25 - Square One,20:55:00,22:40:00
DDS23006,20171021-25-25851,25 - U of Waterloo,23:10:00,24:55:00
DDS23007,20171021-25-25690,25 - Square One,16:50:00,18:40:00
DDS23007,20171021-25-25701,25 - U of Waterloo,19:10:00,21:05:00
DDS23007,20171021-25-25870,25 - Square One,21:55:00,23:40:00
DDS23007,20171021-25-25901,25 - U of Waterloo,24:10:00,25:55:00
