block_id,trip_id,trip_headsign,departure_time,arrival_time
08A,20170620-LW-917,LW - Aldershot GO,13:43:00,14:51:00
29A,20170620-GT-206,KI - Union Station,06:48:00,07:52:00
42A,20170620-GT-271,KI - Mount Pleasant GO,09:48:00,10:37:00
47P,20170620-LE-487,LE - Union Station,17:27:00,18:25:00
47P,20170620-LW-487,LW - Aldershot GO,18:30:00,19:28:00
17A,20170620-LW-918LW,LW - Union Station,13:01:00,14:11:00
44A,20170620-LW-724,LW - Union Station,15:28:00,16:38:00
44A,20170620-LE-724,LE - Oshawa GO,16:40:00,17:32:00
14A,20170620-LW-914,LW - Union Station,11:01:00,12:11:00
14A,20170620-LE-914,LE - Oshawa GO,12:13:00,13:11:00
42A,20170620-GT-278,KI - Union Station,14:00:00,14:54:00
38P,20170620-GT-285,KI - Mount Pleasant GO,17:02:00,17:58:00
35A,20170620-RH-841,RH - Richmond Hill GO,20:00:00,20:48:00
12A,20170620-LE-705,LE - Union Station,06:12:00,07:15:00
12A,20170620-LW-705,LW - Aldershot GO,07:18:00,08:26:00
12A,20170620-LW-710,LW - Union Station,08:36:00,09:46:00
12A,20170620-LE-710,LE - Oshawa GO,09:48:00,10:46:00
16P,20170620-RH-839,RH - Gormley GO,19:00:00,19:58:00
53P,20170620-ST-860,ST - Unionville GO,15:11:00,15:50:00
27A,20170620-LE-423,LE - Union Station,06:33:00,07:25:00
25A,20170620-LW-472,LW - Union Station,08:03:00,09:00:00
04A,20170620-LW-496,LW - Union Station,07:18:00,08:30:00
42A,20170620-GT-272,KI - Union Station,11:00:00,12:00:00
09P,20170620-LE-924LE,LE - Oshawa GO,17:15:00,18:01:00
24A,20170620-LW-706,LW - Union Station,07:23:00,08:20:00
24A,20170620-LE-706,LE - Oshawa GO,08:33:00,09:31:00
32P,20170620-LE-434,LE - Oshawa GO,18:00:00,18:49:00
42A,20170620-BR-801,BR - Allandale Waterfront GO,15:40:00,17:18:00
22A,20170620-RH-836,RH - Union Station,07:45:00,08:43:00
17A,20170620-LW-908,LW - Union Station,08:32:00,09:15:00
17A,20170620-LE-908,LE - Oshawa GO,09:17:00,10:15:00
49P,20170620-MI-165,MI - Milton GO,18:25:00,19:24:00
26A,20170620-LE-931,LE - Union Station,19:38:00,20:41:00
26A,20170620-LW-931,LW - Aldershot GO,20:43:00,21:51:00
39P,20170620-MI-149,MI - Milton GO,15:40:00,16:39:00
08A,20170620-GT-250,KI - Union Station,05:54:00,06:32:00
13A,20170620-LE-925,LE - Union Station,16:33:00,17:35:00
13A,20170620-LW-925,LW - Aldershot GO,17:40:00,18:48:00
40A,20170620-ST-871,ST - Union Station,07:41:00,09:00:00
05P,20170620-LE-735,LE - Union Station,21:08:00,22:11:00
05P,20170620-LW-735,LW - Aldershot GO,22:13:00,23:21:00
02P,20170620-LE-475,LE - Union Station,15:20:00,16:22:00
02P,20170620-LW-475,LW - Hamilton GO Centre,16:30:00,17:45:00
56A,20170620-MI-162,MI - Union Station,07:47:00,08:48:00
32P,20170620-LW-736,LW - Union Station,21:31:00,22:41:00
32P,20170620-LE-736,LE - Oshawa GO,22:43:00,23:41:00
37A,20170620-ST-865,ST - Union Station,06:34:00,07:50:00
06A,20170620-LE-721,LE - Union Station,14:08:00,15:11:00
06A,20170620-LW-721,LW - Oakville GO,15:15:00,15:56:00
42A,20170620-GT-277,KI - Mount Pleasant GO,12:53:00,13:42:00
30A,20170620-GT-210,KI - Union Station,07:16:00,08:20:00
18A,20170620-LE-717,LE - Union Station,12:08:00,13:11:00
18A,20170620-LW-717,LW - Aldershot GO,13:13:00,14:21:00
18A,20170620-LW-722,LW - Union Station,14:31:00,15:41:00
18A,20170620-LE-722,LE - Pickering GO,15:43:00,16:21:00
08A,20170620-LW-922,LW - Union Station,14:58:00,16:08:00
08A,20170620-LE-922,LE - Oshawa GO,16:10:00,17:06:00
34P,20170620-RH-831,RH - Gormley GO,16:30:00,17:30:00
24A,20170620-LW-718,LW - Union Station,12:31:00,13:41:00
24A,20170620-LE-718,LE - Oshawa GO,13:43:00,14:41:00
53A,20170620-MI-156,MI - Union Station,07:14:00,08:15:00
27P,20170620-LW-938,LW - Union Station,23:01:00,24:11:00
27P,20170620-LE-938,LE - Oshawa GO,24:13:00,25:11:00
10A,20170620-LE-431,LE - Union Station,08:03:00,08:55:00
02P,20170620-LE-918LE,LE - Oshawa GO,14:13:00,15:11:00
31A,20170620-GT-204,KI - Union Station,05:24:00,07:27:00
43A,20170620-BR-808,BR - Union Station,07:45:00,08:19:00
24A,20170620-LE-703,LE - Union Station,05:07:00,06:10:00
24A,20170620-LW-703,LW - Aldershot GO,06:13:00,07:16:00
25A,20170620-LE-903,LE - Union Station,05:37:00,06:40:00
25A,20170620-LW-903,LW - Aldershot GO,06:43:00,07:51:00
14A,20170620-LE-919,LE - Union Station,13:38:00,14:41:00
14A,20170620-LW-919,LW - Aldershot GO,14:43:00,15:51:00
26A,20170620-LW-916,LW - Union Station,12:01:00,13:11:00
26A,20170620-LE-916,LE - Oshawa GO,13:13:00,14:11:00
01A,20170620-LW-490,LW - Union Station,05:48:00,07:00:00
10A,20170620-LW-900,LW - Union Station,05:33:00,06:40:00
10A,20170620-LE-900,LE - Oshawa GO,06:43:00,07:41:00
06A,20170620-LW-428,LW - Union Station,16:10:00,16:55:00
06A,20170620-LE-428,LE - Oshawa GO,17:00:00,17:51:00
51P,20170620-ST-862,ST - Lincolnville GO,16:18:00,17:38:00
19A,20170620-GT-270,KI - Union Station,09:55:00,10:49:00
steep018,20170620-21-21721,21J - Square One,19:40:00,20:25:00
steep020,20170620-21-21717,21M - Dixie GO,19:30:00,19:55:00
steep020,20170620-21-21781,21H - Square One,21:05:00,21:55:00
steep021,20170620-34-34441,34 - Pearson Airport,14:00:00,14:35:00
steep021,20170620-34-34470,34 - Finch Terminal,14:50:00,15:25:00
steep021,20170620-34-34541,34 - Pearson Airport,16:00:00,16:45:00
steep021,20170620-34-34620,34 - Finch Terminal,17:20:00,18:15:00
steep022,20170620-16-16441,16 - Hamilton GO,14:50:00,16:20:00
steep022,20170620-40-40620,40 - Richmond Hill Ctr,17:10:00,18:50:00
steep022,20170620-21-21771,21H - Square One,20:50:00,21:40:00
steep023,20170620-27-27451,27F - Meadowvale GO,14:15:00,15:10:00
steep023,20170620-27-27510,27F - Finch Terminal,15:30:00,16:45:00
steep023,20170620-19-19621,19A - Square One,17:20:00,18:25:00
steep023,20170620-21-21745,21B - Milton GO,20:00:00,21:05:00
steep023,20170620-21-21850,21 - Union Station,21:25:00,23:15:00
steep023,20170620-31-31891,31N - Bramalea Term,23:30:00,24:13:00
steep024,20170620-40-40471,40 - Hamilton GO,14:45:00,16:15:00
steep024,20170620-40-40590,40 - Richmond Hill Ctr,16:40:00,18:25:00
steep025,20170620-33-33541,33E - Georgetown GO,15:00:00,16:45:00
steep025,20170620-33-33543,33C - U of Guelph,16:50:00,17:55:00
steep025,20170620-31-31750,31A - Union Station,18:30:00,20:50:00
steep025,20170620-21-21791,21H - Square One,21:20:00,22:10:00
steep026,20170620-34-34481,34 - Pearson Airport,15:00:00,15:35:00
steep026,20170620-34-34560,34 - Finch Terminal,16:20:00,17:05:00
steep026,20170620-34-34631,34 - Pearson Airport,17:30:00,18:10:00
steep026,20170620-34-34690,34 - Finch Terminal,18:50:00,19:25:00
steep026,20170620-21-21783,21D - Lisgar GO,21:10:00,22:15:00
steep027,20170620-34-34530,34 - Finch Terminal,15:50:00,16:35:00
steep027,20170620-34-34601,34 - Pearson Airport,17:00:00,17:45:00
steep027,20170620-34-34670,34 - Finch Terminal,18:20:00,19:05:00
steep027,20170620-34-34741,34 - Pearson Airport,20:00:00,20:30:00
steep201,20170620-92-92132,92A - Finch Terminal,07:14:00,08:30:00
steep201,20170620-63-63350,63 - Union Station,10:35:00,11:40:00
steep202,20170620-61-61060,61D - Union Station,05:10:00,05:50:00
steep202,20170620-51-51210,51 - York U,07:15:00,08:50:00
steep202,20170620-51-51191,51 - Pickering GO,09:10:00,10:25:00
steep202,20170620-51-51480,51 - York U,11:00:00,12:20:00
steep203,20170620-92-92021,92 - Oshawa Terminal,04:50:00,06:00:00
steep203,20170620-92-92090,92 - Yorkdale Term,06:25:00,08:00:00
steep203,20170620-65-65292,65C - Union Station,09:22:00,10:18:00
steep203,20170620-61-61301,61 - Gormley GO,10:40:00,11:40:00
steep203,20170620-61-61400,61 - Union Station,12:05:00,13:10:00
steep203,20170620-63-63431,63 - King City GO,13:50:00,15:00:00
steep204,20170620-51-51050,51 - York U,05:40:00,06:50:00
steep204,20170620-51-51081,51 - Pickering GO,07:10:00,08:30:00
steep204,20170620-51-51320,51 - York U,09:00:00,10:20:00
steep205,20170620-63-63110,63 - Union Station,05:35:00,06:40:00
steep205,20170620-71-71221,71C - Lincolnville GO,08:40:00,10:00:00
steep205,20170620-71-71340,71D - Union Station,10:30:00,11:35:00
steep205,20170620-63-63371,63 - King City GO,12:20:00,13:25:00
steep206,20170620-92-92041,92 - Oshawa Terminal,05:20:00,06:30:00
steep206,20170620-92-92130,92 - Yorkdale Term,07:00:00,08:40:00
steep206,20170620-92-92251,92 - Oshawa Terminal,09:20:00,10:40:00
steep206,20170620-92-92350,92 - Yorkdale Term,11:55:00,13:20:00
steep207,20170620-92-92062,92A - Finch Terminal,06:00:00,07:00:00
steep207,20170620-61-61261,61 - Gormley GO,09:40:00,10:40:00
steep207,20170620-65-65362,65C - Union Station,11:22:00,12:05:00
steep207,20170620-63-63391,63 - King City GO,12:50:00,13:55:00
steep208,20170620-51-51080,51 - York U,06:05:00,07:20:00
steep208,20170620-51-51121,51 - Pickering GO,07:40:00,09:05:00
steep209,20170620-96-96074,96C - Finch Terminal,06:25:00,07:10:00
steep209,20170620-63-63280,63 - Union Station,08:35:00,10:00:00
steep210,20170620-52-52031,52 - Oshawa Terminal,06:15:00,07:35:00
steep210,20170620-52-52280,52 - York U,08:25:00,09:55:00
steep210,20170620-54-54440,54 - York U,10:50:00,11:40:00
steep210,20170620-54-54321,54 - Mount Joy GO,12:00:00,12:45:00
steep210,20170620-51-51411,51 - Pickering GO,14:10:00,15:30:00
steep212,20170620-54-54031,54 - Mount Joy GO,07:00:00,07:45:00
steep212,20170620-54-54220,54 - York U,08:05:00,09:10:00
steep212,20170620-51-51251,51 - Pickering GO,10:10:00,11:20:00
steep212,20170620-51-51520,51 - York U,12:00:00,13:20:00
steep212,20170620-51-51381,51 - Pickering GO,13:40:00,14:55:00
steep216,20170620-51-51341,51 - Pickering GO,12:40:00,13:55:00
steep216,20170620-51-51620,51 - York U,14:25:00,15:50:00
steep217,20170620-71-71362,71F - Union Station,11:31:00,12:15:00
steep217,20170620-71-71423,71F - Centennial GO,13:10:00,13:55:00
steep217,20170620-67-67481,67 - Woodbine/404,15:08:00,16:18:00
steep217,20170620-71-71680,71C - Union Station,17:25:00,18:55:00
steep217,20170620-63-63711,63 - King City GO,19:20:00,20:30:00
steep222,20170620-92-92431,92 - Oshawa Terminal,13:50:00,15:15:00
steep222,20170620-92-92530,92 - Yorkdale Term,15:55:00,17:30:00
steep222,20170620-92-92651,92 - Oshawa Terminal,18:00:00,19:35:00
steep222,20170620-92-92740,92 - Yorkdale Term,20:05:00,21:20:00
steep223,20170620-66-66441,66 - Newmarket Term,15:15:00,16:10:00
steep223,20170620-92-92633,92A - Ajax,17:33:00,18:42:00
steep223,20170620-71-71753,71F - Centennial GO,20:30:00,21:15:00
steep223,20170620-65-65841,65C - Aurora GO,22:40:00,23:25:00
steep224,20170620-92-92541,92 - Oshawa Terminal,16:00:00,17:40:00
steep224,20170620-92-92650,92 - Yorkdale Term,18:00:00,19:20:00
steep224,20170620-92-92731,92 - Oshawa Terminal,19:50:00,21:10:00
steep224,20170620-92-92800,92 - Yorkdale Term,21:40:00,22:50:00
steep225,20170620-70-70531,70 - Uxbridge,15:58:00,17:03:00
steep225,20170620-71-71710,71C - Union Station,18:00:00,19:20:00
steep225,20170620-71-71741,71D - Lincolnville GO,20:00:00,21:00:00
steep225,20170620-63-63831,63 - King City GO,22:20:00,23:25:00
steep229,20170620-63-63951,63 - King City GO,26:20:00,27:15:00
steep230,20170620-71-71747,71F - Centennial GO,20:10:00,20:55:00
steep230,20170620-65-65821,65B - East Gwillimbury GO,22:00:00,23:00:00
steep231,20170620-67-67701,67 - Woodbine/404,19:08:00,20:08:00
steep231,20170620-71-71793,71F - Centennial GO,21:30:00,22:10:00
steep232,20170620-63-63751,63 - King City GO,20:20:00,21:25:00
steep233,20170620-71-71773,71F - Centennial GO,20:50:00,21:30:00
steep234,20170620-65-65781,65B - East Gwillimbury GO,21:00:00,22:05:00
steep234,20170620-65-65880,65 - Union Station,23:00:00,24:05:00
steep235,20170620-63-63791,63 - King City GO,21:20:00,22:25:00
steep236,20170620-61-61801,61 - Gormley GO,21:40:00,22:45:00
steep236,20170620-63-63891,63 - King City GO,24:20:00,25:15:00
steep301,20170620-60-60191,60 - Canadas Wonderland,08:00:00,08:30:00
steep301,20170620-60-60261,60 - Canadas Wonderland,09:30:00,10:00:00
steep301,20170620-60-60321,60 - Canadas Wonderland,11:00:00,11:30:00
steep301,20170620-60-60381,60 - Canadas Wonderland,12:30:00,13:00:00
steep301,20170620-60-60441,60 - Canadas Wonderland,14:00:00,14:30:00
steep301,20170620-60-60480,60 - York Mills Term,15:00:00,15:30:00
steep302,20170620-60-60221,60 - Canadas Wonderland,08:30:00,09:00:00
steep302,20170620-60-60281,60 - Canadas Wonderland,10:00:00,10:30:00
steep302,20170620-60-60341,60 - Canadas Wonderland,11:30:00,12:00:00
steep302,20170620-60-60401,60 - Canadas Wonderland,13:00:00,13:30:00
steep302,20170620-60-60440,60 - York Mills Term,14:00:00,14:30:00
steep302,20170620-60-60481,60 - Canadas Wonderland,15:00:00,15:30:00
steep302,20170620-60-60540,60 - York Mills Term,16:00:00,16:30:00
steep304,20170620-60-60241,60 - Canadas Wonderland,09:00:00,09:30:00
steep304,20170620-60-60301,60 - Canadas Wonderland,10:30:00,11:00:00
steep304,20170620-60-60361,60 - Canadas Wonderland,12:00:00,12:30:00
steep304,20170620-60-60400,60 - York Mills Term,13:00:00,13:30:00
steep306,20170620-60-60541,60 - Canadas Wonderland,16:00:00,16:30:00
steep306,20170620-60-60600,60 - York Mills Term,17:00:00,17:30:00
steep306,20170620-60-60661,60 - Canadas Wonderland,18:00:00,18:30:00
steep306,20170620-60-60720,60 - York Mills Term,19:30:00,20:00:00
steep306,20170620-60-60780,60 - York Mills Term,21:00:00,21:30:00
steep307,20170620-60-60601,60 - Canadas Wonderland,17:00:00,17:30:00
steep307,20170620-60-60660,60 - York Mills Term,18:00:00,18:30:00
steep307,20170620-60-60701,60 - Canadas Wonderland,19:00:00,19:30:00
steep307,20170620-60-60740,60 - York Mills Term,20:00:00,20:30:00
steep307,20170620-60-60800,60 - York Mills Term,21:30:00,22:00:00
steep308,20170620-60-60630,60 - York Mills Term,17:30:00,18:00:00
steep308,20170620-60-60700,60 - York Mills Term,19:00:00,19:30:00
steep308,20170620-60-60760,60 - York Mills Term,20:30:00,21:00:00
steep309,20170620-60-60680,60 - York Mills Term,18:30:00,19:00:00
steep351,20170620-92-92072,92A - Finch Terminal,06:20:00,07:25:00
steep401,20170620-52-52041,52 - Oshawa Terminal,06:45:00,08:15:00
steep401,20170620-52-52360,52 - York U,09:00:00,10:25:00
steep402,20170620-52-52081,52 - Oshawa Terminal,07:15:00,08:45:00
steep402,20170620-52-52281,52 - Oshawa Terminal,10:45:00,12:10:00
steep403,20170620-52-52391,52 - Oshawa Terminal,13:45:00,15:10:00
steep403,20170620-52-52730,52 - York U,15:50:00,17:25:00
steep403,20170620-52-52711,52 - Oshawa Terminal,17:45:00,19:20:00
steep403,20170620-52-52860,52 - York U,20:05:00,21:25:00
strvl001,20170620-18-18022,18H - Union Station,04:55:00,05:45:00
strvl001,20170620-32-32222,32B - York Mills Term,07:10:00,08:20:00
strvl001,20170620-21-21302,21E - Union Station,09:40:00,10:55:00
strvl002,20170620-21-21072,21E - Union Station,05:00:00,05:55:00
strvl002,20170620-19-19150,19A - Finch Terminal,07:15:00,08:20:00
strvl002,20170620-19-19231,19A - Square One,08:50:00,09:45:00
strvl002,20170620-21-21320,21J - Union Station,10:20:00,11:10:00
strvl003,20170620-21-21060,21T - Union Station,05:10:00,05:45:00
strvl003,20170620-19-19120,19A - Finch Terminal,06:55:00,07:55:00
strvl003,20170620-27-27211,27F - Meadowvale GO,08:15:00,09:25:00
strvl003,20170620-27-27280,27F - Finch Terminal,10:00:00,11:00:00
strvl003,20170620-27-27331,27F - Meadowvale GO,11:15:00,12:10:00
strvl004,20170620-21-21082,21E - Union Station,05:20:00,06:15:00
strvl004,20170620-21-21121,21H - Square One,06:50:00,07:35:00
strvl004,20170620-19-19190,19A - Finch Terminal,08:00:00,09:10:00
strvl004,20170620-19-19300,19A - Finch Terminal,10:30:00,11:20:00
strvl004,20170620-19-19351,19A - Square One,11:50:00,12:45:00
strvl005,20170620-19-19050,19A - Finch Terminal,05:30:00,06:10:00
strvl005,20170620-19-19091,19A - Square One,06:25:00,07:15:00
strvl005,20170620-19-19172,19C - Finch Terminal,07:35:00,08:35:00
strvl005,20170620-21-21312,21G - Union Station,10:10:00,10:55:00
strvl005,20170620-21-21351,21H - Square One,11:50:00,12:40:00
strvl006,20170620-21-21084,21L - Union Station,05:50:00,06:25:00
strvl006,20170620-31-31241,31H - Brampton Term,07:50:00,09:10:00
strvl006,20170620-32-32380,32 - York Mills Term,09:50:00,10:50:00
strvl007,20170620-21-21090,21J - Union Station,05:45:00,06:30:00
strvl007,20170620-31-31191,31H - Brampton Term,06:50:00,08:00:00
strvl007,20170620-32-32320,32 - York Mills Term,09:00:00,10:10:00
strvl008,20170620-21-21080,21G - Union Station,05:40:00,06:15:00
strvl008,20170620-19-19170,19A - Finch Terminal,07:40:00,08:45:00
strvl008,20170620-21-21310,21J - Union Station,10:05:00,10:55:00
strvl009,20170620-19-19070,19A - Finch Terminal,06:00:00,06:45:00
strvl009,20170620-19-19121,19A - Square One,06:55:00,07:50:00
strvl009,20170620-19-19220,19A - Finch Terminal,08:30:00,09:35:00
strvl009,20170620-27-27291,27F - Meadowvale GO,10:15:00,11:10:00
strvl009,20170620-27-27360,27F - Finch Terminal,12:00:00,13:00:00
strvl009,20170620-27-27411,27F - Meadowvale GO,13:15:00,14:10:00
strvl010,20170620-21-21092,21G - Union Station,05:55:00,06:40:00
strvl010,20170620-21-21213,21N - Milton GO,08:20:00,10:00:00
strvl010,20170620-20-20310,20 - Oakville GO,10:31:00,11:11:00
strvl010,20170620-20-20341,20 - Milton GO,11:34:00,12:14:00
strvl010,20170620-16-16560,16 - Union Station,13:30:00,14:35:00
strvl010,20170620-21-21473,21D - Lisgar GO,14:55:00,16:20:00
strvl011,20170620-19-19100,19A - Finch Terminal,06:30:00,07:25:00
strvl017,20170620-21-21324,21B - Union Station,09:50:00,11:10:00
strvl018,20170620-27-27320,27F - Finch Terminal,11:00:00,12:00:00
strvl018,20170620-27-27371,27F - Meadowvale GO,12:15:00,13:10:00
strvl018,20170620-27-27440,27F - Finch Terminal,14:00:00,15:00:00
strvl018,20170620-19-19501,19A - Square One,15:20:00,16:25:00
strvl018,20170620-19-19600,19A - Finch Terminal,17:00:00,18:15:00
strvl018,20170620-19-19691,19A - Square One,18:50:00,19:45:00
strvl019,20170620-21-21360,21H - Union Station,11:20:00,12:15:00
strvl019,20170620-21-21680,21C - Union Station,17:20:00,18:35:00
strvl019,20170620-31-31751,31F - Georgetown GO,19:20:00,20:50:00
strvl020,20170620-47-47442,47B - Square One,12:30:00,13:05:00
strvl020,20170620-47-47552,47B - Square One,14:25:00,15:00:00
strvl020,20170620-24-24561,24 - Cambridge Term,16:15:00,17:15:00
strvl021,20170620-40-40410,40 - Richmond Hill Ctr,13:20:00,14:50:00
strvl021,20170620-40-40501,40 - Hamilton GO,15:15:00,17:00:00
strvl022,20170620-21-21440,21H - Union Station,13:20:00,14:20:00
strvl025,20170620-31-31835,31N - Bramalea Term,21:50:00,22:43:00
strvl026,20170620-19-19460,19A - Finch Terminal,14:30:00,15:25:00
strvl026,20170620-27-27521,27A - Milton GO,15:45:00,17:40:00
strvl026,20170620-20-20690,20 - Oakville GO,18:31:00,19:11:00
strvl026,20170620-20-20721,20 - Milton GO,19:34:00,20:19:00
strvl026,20170620-27-27780,27F - Finch Terminal,21:00:00,21:50:00
strvl026,20170620-27-27821,27F - Meadowvale GO,22:15:00,23:05:00
strvl027,20170620-27-27460,27F - Finch Terminal,14:30:00,15:30:00
strvl027,20170620-19-19531,19A - Square One,15:50:00,17:00:00
strvl027,20170620-21-21670,21H - Union Station,17:20:00,18:35:00
strvl027,20170620-21-21813,21D - Lisgar GO,21:45:00,22:50:00
strvl029,20170620-19-19480,19A - Finch Terminal,15:00:00,16:00:00
strvl029,20170620-19-19561,19A - Square One,16:20:00,17:30:00
strvl029,20170620-21-21690,21H - Union Station,17:50:00,19:05:00
strvl029,20170620-31-31763,31N - Bramalea Term,19:35:00,20:28:00
strvl029,20170620-21-21821,21B - Milton GO,22:00:00,23:00:00
strvl030,20170620-21-21604,21B - Union Station,15:20:00,16:45:00
strvl030,20170620-16-16581,16 - Hamilton GO,17:05:00,18:50:00
strvl031,20170620-21-21550,21H - Union Station,15:20:00,16:25:00
strvl031,20170620-16-16561,16 - Hamilton GO,16:50:00,18:40:00
strvl031,20170620-16-16800,16 - Union Station,19:00:00,20:10:00
strvl031,20170620-21-21785,21B - Milton GO,21:00:00,22:00:00
strvl031,20170620-21-21880,21 - Union Station,22:25:00,24:05:00
strvl031,20170620-21-21891,21H - Square One,24:20:00,25:00:00
strvl032,20170620-19-19510,19A - Finch Terminal,15:30:00,16:30:00
strvl032,20170620-19-19591,19A - Square One,16:50:00,17:55:00
strvl032,20170620-19-19680,19A - Finch Terminal,18:30:00,19:30:00
strvl032,20170620-27-27741,27F - Meadowvale GO,20:15:00,21:05:00
strvl032,20170620-27-27820,27F - Finch Terminal,22:00:00,22:50:00
strvl032,20170620-27-27851,27F - Meadowvale GO,23:15:00,24:05:00
strvl033,20170620-21-21562,21R - Union Station,15:15:00,16:35:00
strvl033,20170620-33-33701,33E - Georgetown GO,18:00:00,19:45:00
haltn023,20170620-27-27621,27A - Milton GO,17:15:00,19:05:00
haltn024,20170620-21-21532,21D - Union Station,14:40:00,16:05:00
haltn024,20170620-32-32591,32 - Trinity Common,17:30:00,18:55:00
haltn024,20170620-31-31720,31J - Union Station,19:35:00,20:25:00
haltn024,20170620-21-21765,21B - Milton GO,20:45:00,21:45:00
haltn025,20170620-27-27480,27F - Finch Terminal,15:00:00,16:10:00
haltn025,20170620-27-27591,27A - Milton GO,16:45:00,18:40:00
haltn025,20170620-21-21780,21 - Union Station,19:20:00,21:20:00
haltn025,20170620-31-31833,31F - Georgetown GO,21:45:00,23:00:00
haltn026,20170620-27-27551,27A - Milton GO,16:15:00,18:10:00
haltn026,20170620-24-24681,24 - Cambridge Term,18:32:00,19:22:00
haltn026,20170620-30-30790,30 - Bramalea GO,21:15:00,22:15:00
haltn026,20170620-30-30841,30 - Kitchener GO,22:35:00,23:35:00
haltn027,20170620-24-24491,24 - Cambridge Term,15:05:00,16:00:00
haltn027,20170620-30-30620,30 - Bramalea GO,17:15:00,18:40:00
haltn027,20170620-31-31690,31L - Union Station,18:45:00,19:40:00
haltn027,20170620-21-21743,21D - Lisgar GO,20:10:00,21:20:00
haltn028,20170620-20-20510,20 - Oakville GO,15:31:00,16:11:00
haltn028,20170620-20-20561,20 - Milton GO,16:31:00,17:21:00
haltn028,20170620-21-21742,21N - Union Station,18:20:00,20:05:00
haltn028,20170620-21-21757,21B - Milton GO,20:30:00,21:30:00
haltn029,20170620-27-27561,27B - Meadowvale GO,16:25:00,17:20:00
haltn030,20170620-40-40592,40A - Square One,16:30:00,17:15:00
haltn030,20170620-21-21672,21K - Union Station,17:40:00,18:45:00
haltn030,20170620-21-21713,21E - Lisgar GO,19:25:00,20:25:00
haltn030,20170620-21-21805,21B - Milton GO,21:40:00,22:40:00
haltn030,20170620-21-21893,21N - Milton GO,24:20:00,25:35:00
haltn031,20170620-30-30571,30 - Kitchener GO,16:26:00,17:41:00
haltn031,20170620-30-30700,30 - Bramalea GO,19:00:00,20:10:00
haltn031,20170620-30-30761,30 - Kitchener GO,20:40:00,21:45:00
haltn031,20170620-30-30830,30 - Bramalea GO,22:15:00,23:15:00
haltn031,20170620-30-30871,30 - Kitchener GO,23:45:00,24:45:00
haltn032,20170620-21-21664,21B - Union Station,16:20:00,18:00:00
haltn032,20170620-21-21711,21J - Square One,19:35:00,20:20:00
haltn032,20170620-21-21801,21H - Square One,21:35:00,22:20:00
haltn032,20170620-31-31881,31F - Georgetown GO,23:20:00,24:35:00
haltn033,20170620-31-31610,31L - Union Station,17:15:00,18:25:00
haltn033,20170620-31-31755,31N - Bramalea Term,19:20:00,20:13:00
haltn033,20170620-31-31831,31F - Georgetown GO,21:30:00,22:45:00
haltn033,20170620-31-31880,31E - Union Station,23:30:00,25:05:00
haltn033,20170620-21-21923,21N - Milton GO,25:20:00,26:35:00
haltn034,20170620-21-21692,21D - Union Station,17:40:00,19:25:00
haltn034,20170620-31-31781,31F - Georgetown GO,20:15:00,21:35:00
haltn034,20170620-21-21855,21B - Milton GO,23:00:00,24:00:00
haltn034,20170620-21-21940,21 - Union Station,24:30:00,26:10:00
haltn034,20170620-21-21951,21 - Milton GO,26:20:00,27:45:00
haltn035,20170620-16-16821,16 - Hamilton GO,20:30:00,21:35:00
haltn035,20170620-16-16880,16 - Union Station,22:00:00,23:00:00
haltn035,20170620-21-21865,21B - Milton GO,23:30:00,24:30:00
hamlt001,20170620-40-40020,40 - Richmond Hill Ctr,04:25:00,05:45:00
hamlt001,20170620-40-40091,40 - Hamilton GO,06:15:00,07:45:00
hamlt001,20170620-40-40210,40 - Richmond Hill Ctr,08:15:00,09:45:00
hamlt001,20170620-40-40291,40 - Hamilton GO,10:15:00,11:45:00
hamlt002,20170620-12-12072,12A - Burlington Carpool,04:54:00,05:34:00
hamlt002,20170620-16-16180,16 - Union Station,06:20:00,07:50:00
hamlt002,20170620-21-21211,21H - Square One,08:20:00,09:20:00
hamlt002,20170620-47-47263,47B - McMaster U,10:15:00,10:50:00
hamlt002,20170620-15-15490,15A - Aldershot GO,11:33:00,11:46:00
hamlt002,20170620-15-15241,15A - McMaster U,11:59:00,12:14:00
hamlt002,20170620-15-15530,15A - Aldershot GO,12:33:00,12:46:00
hamlt002,20170620-18-18281,18E - West Harbour GO,12:59:00,13:24:00
hamlt003,20170620-16-16160,16 - Union Station,06:05:00,07:25:00
hamlt003,20170620-47-47181,47B - McMaster U,08:45:00,09:20:00
hamlt003,20170620-16-16420,16 - Union Station,10:20:00,11:25:00
hamlt004,20170620-16-16230,16 - Union Station,07:05:00,08:40:00
hamlt004,20170620-21-21251,21H - Square One,09:20:00,10:10:00
hamlt004,20170620-21-21330,21J - Union Station,10:35:00,11:25:00
hamlt004,20170620-16-16321,16 - Hamilton GO,12:00:00,13:05:00
hamlt004,20170620-18-18570,18 - Aldershot GO,13:31:00,13:46:00
hamlt004,20170620-18-18331,18E - West Harbour GO,13:59:00,14:26:00
hamlt005,20170620-16-16260,16 - Union Station,07:40:00,09:20:00
hamlt005,20170620-21-21271,21H - Square One,09:50:00,10:40:00
hamlt005,20170620-21-21350,21J - Union Station,11:05:00,11:55:00
hamlt005,20170620-21-21413,21D - Lisgar GO,13:20:00,14:30:00
hamlt005,20170620-21-21602,21D - Union Station,15:40:00,17:10:00
hamlt005,20170620-16-16621,16 - Hamilton GO,17:35:00,19:10:00
